Project,Sentiment,Word Count,Sentence Count,Sentiment,Topics,Keywords
Online-Quiz-Platform,-0.3185185185185185,297,64,-0.3185185185185185,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['const', 'case', 'export', 'function'], 'PHP': ['function']}"
Online-Quiz-Platform,-0.1012152777777777,607,161,-0.1012152777777777,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['const', 'function'], 'PHP': ['foreach', 'function']}"
Online-Quiz-Platform,-0.3409090909090909,257,66,-0.3409090909090909,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class', 'const', 'function'], 'PHP': ['class', 'function', 'foreach']}"
Online-Quiz-Platform,-0.1818181818181818,965,222,-0.1818181818181818,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['const', 'class', 'function'], 'PHP': ['class', 'function', 'foreach']}"
Online-Quiz-Platform,-0.1708333333333333,917,159,-0.1708333333333333,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['const', 'let', 'function', 'class'], 'PHP': ['foreach', 'function', 'class']}"
Online-Quiz-Platform,-0.0565051020408163,309,84,-0.0565051020408163,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['const', 'function', 'class'], 'PHP': ['foreach', 'function', 'class']}"
Online-Quiz-Platform,-0.14,300,66,-0.14,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['const', 'class', 'function', 'export'], 'PHP': ['class', 'function']}"
Online-Quiz-Platform,0.0080882352941176,492,136,0.0080882352941176,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'const'], 'PHP': ['function', 'foreach']}"
Online-Quiz-Platform,-0.1212121212121212,152,19,-0.1212121212121212,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{}
Online-Quiz-Platform,0.0802380952380952,553,59,0.0802380952380952,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,-0.1104166666666666,197,27,-0.1104166666666666,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,0.0526695526695526,338,14,0.0526695526695526,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,-0.0559907834101382,385,35,-0.0559907834101382,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,-0.01007326007326,170,20,-0.01007326007326,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,-0.0240196078431372,256,23,-0.0240196078431372,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,-0.0447004608294931,553,55,-0.0447004608294931,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,0.0033333333333333,101,12,0.0033333333333333,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,-0.0830200501253132,370,37,-0.0830200501253132,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,-0.0284285714285714,341,39,-0.0284285714285714,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['var']}
Online-Quiz-Platform,-0.1,33,12,-0.1,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class', 'return'], 'PHP': ['class']}"
Online-Quiz-Platform,-0.75,11,4,-0.75,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['const']}
Online-Quiz-Platform,-0.0034090909090909,148,17,-0.0034090909090909,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class', 'const'], 'PHP': ['class', 'foreach']}"
Online-Quiz-Platform,0.15,88,4,0.15,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.05,150,16,0.05,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.0,12,2,0.0,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['return']}
Online-Quiz-Platform,0.0375,18,0,0.0375,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.1704545454545454,120,1,0.1704545454545454,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class', 'new'], 'PHP': ['class']}"
Online-Quiz-Platform,-0.23125,235,20,-0.23125,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.0,129,0,0.0,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.05,269,1,0.05,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.0116003787878787,286,1,0.0116003787878787,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.0,102,0,0.0,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.2625,314,1,0.2625,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,0.1833333333333333,175,3,0.1833333333333333,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,-0.0555555555555555,161,1,-0.0555555555555555,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['class'], 'PHP': ['class']}"
Online-Quiz-Platform,-0.75,11,4,-0.75,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'PHP': ['require']}
Online-Quiz-Platform,0.2589285714285714,89,3,0.2589285714285714,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return', 'default'], 'PHP': ['static', 'function', 'public', 'isset']}"
Online-Quiz-Platform,-0.01,111,7,-0.01,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['return', 'function', 'class', 'try'], 'PHP': ['public', 'function', 'class']}"
Online-Quiz-Platform,0.034090909090909,107,9,0.034090909090909,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return', 'try', 'throw'], 'PHP': ['function', 'protected', 'private', 'public']}"
Online-Quiz-Platform,0.0699999999999999,297,36,0.0699999999999999,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function'], 'PHP': ['function', 'public']}"
Online-Quiz-Platform,-0.1230769230769231,308,20,-0.1230769230769231,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['function', 'return'], 'PHP': ['function', 'public']}"
