repo_name,languages,word_count,sentence_count,sentiment,topics,keywords
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",151,39,-0.75,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['function', 'var'], 'PHP': ['function']}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",402,14,-0.5439244663382595,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",597,118,-0.24204545454545454,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['const'], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",323,56,-0.457070707070707,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['const'], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",285,56,-0.17916666666666667,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['const'], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",297,64,-0.31851851851851853,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['const', 'case'], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",607,161,-0.10121527777777777,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",257,66,-0.3409090909090909,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['class', 'const'], 'PHP': ['class']}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",965,222,-0.18181818181818185,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['const', 'class'], 'PHP': ['class']}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",917,159,-0.17083333333333336,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['const', 'let'], 'PHP': ['foreach']}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",309,84,-0.05650510204081633,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['const'], 'PHP': ['foreach']}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",300,66,-0.14,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['const', 'class'], 'PHP': ['class']}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",492,136,0.008088235294117653,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['function', 'const'], 'PHP': ['function']}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",152,19,-0.12121212121212123,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",553,59,0.08023809523809523,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['var'], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",197,27,-0.11041666666666666,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['var'], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",338,14,0.05266955266955267,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",385,35,-0.05599078341013825,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",170,20,-0.010073260073260074,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['var'], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",256,23,-0.024019607843137253,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",553,55,-0.0447004608294931,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': ['var'], 'PHP': []}"
Online-Quiz-Platform,"{'JavaScript': 81171, 'HTML': 43008, 'PHP': 41218, 'CSS': 38577, 'Hack': 1387}",101,12,0.0033333333333333353,"['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2'], ['404banner', 'administrator', 'www', 'ajax', 'web', 'want', 'vkogd', 'visit', 'avatar1', 'avatar2']","{'JavaScript': [], 'PHP': []}"
